#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Hominicoprocola	1.2465	-0.3508	0.6847	0.6960	0.5994	1.0366	0.0240	0.3492	-0.6540	-0.7699	0.8483	-0.4616	-0.2806	-0.0274	0.2252	-0.2262	1.0427	0.4159	-0.2652	1.4518	-0.7852	-0.4741	-1.4312	-0.2292	0.5574	0.0989	0.6685	0.3587	0.3805	0.3837	0.5177	0.7046	-0.4450	-0.2453	-0.7705	0.5792	1.3183	-0.7383	1.1543	1.1894	0.3349	0.6507	-0.9484	-0.4049	-0.7407	-0.4933	-0.7428	-0.6535	0.1050	0.6857	1.4638	0.6381	0.8668	-1.9222	0.0889	-0.3616	-1.2456	0.5834	-0.6933	0.8206	-0.5797	1.6447	-0.0888	-0.5957	0.0228	-0.5816	0.8533	-0.1732	0.9450	0.1387	3.5855	0.3600	0.5226	0.1303	1.0523	-0.7911	-1.0865	0.4091	-0.4256	0.7359	0.1387	-0.8738	-0.5813	-0.4595	-0.5077	-0.3765	0.3141	-0.4150	-0.1799	-0.0146	0.7908	-0.4961	-0.3830	1.1726	-0.4562	-0.7258	-0.4986	0.6792	-0.2595	-0.3903	-0.1964	-0.4103	-0.2800	-0.3451	1.0435	-0.6957	0.1800	0.6289	1.0649	0.8611	-0.0875	0.2445	0.4654	0.0607	0.1303	-0.2854	-0.8819	-0.4500	-0.0529	0.1100	0.8816	-0.1121	-0.5437	0.0391	0.6578	0.5192	-0.5082	0.0738	-2.4683	0.3044	0.3784	-0.3217	-0.5830	-0.3893	-1.0019	-0.7175	-0.1757	-0.5755	-1.5512	-0.4957	-0.3972	0.4655	-0.1470	-0.8140	0.8075	-0.2471	0.5628
g__Hominifimenecus	0.1592	-0.1329	0.0694	-0.1351	-0.0603	-0.2252	-0.0106	-0.0608	-0.1819	0.0085	-0.1805	-0.0459	-0.1586	-0.2084	-0.1488	-0.0459	0.0564	0.1555	-0.3547	0.2241	-0.1910	-0.0630	0.0682	-0.1784	0.1608	0.1926	0.1013	0.1692	0.1467	0.1327	0.3464	0.3382	-0.0608	-0.2832	-0.2000	-0.0190	0.2374	-0.3636	0.1640	0.0960	0.0984	-0.2990	-0.4037	0.0423	-0.0464	0.0652	0.0924	0.1650	0.1109	-0.1950	0.0440	0.0204	-0.2913	0.0395	0.0070	0.0517	-0.3967	-0.1829	-0.0018	0.0623	-0.0352	0.0608	-0.0758	0.0175	-0.0036	-0.0526	0.4020	-0.1402	0.0903	-0.0242	0.3600	1.1839	-0.1005	-0.0625	0.2771	-0.1288	-0.3272	0.2169	0.0781	0.1629	-0.2030	0.1022	0.0723	0.0335	-0.0090	-0.0832	0.1549	0.0251	0.0549	-0.1747	0.1127	0.0291	0.0150	0.1208	0.0737	-0.0705	0.0105	-0.1519	0.0727	-0.0249	-0.0182	-0.1232	-0.0956	-0.0408	0.2227	0.0552	-0.1803	-0.0547	0.3441	0.2608	-0.0910	-0.1764	0.2578	0.2227	0.0124	0.0532	0.1294	-0.0365	-0.0915	-0.2770	0.5331	0.0370	-0.0659	-0.0477	-0.1059	0.2778	0.0437	0.0765	-0.2614	0.0250	0.0069	-0.2108	-0.0043	-0.0451	-0.3728	-0.0407	-0.1747	-0.0942	-0.0633	-0.1730	0.0731	0.2508	0.1553	0.1101	-0.0897	-0.0175	0.3738
g__Hominilimicola	0.7732	-0.2829	0.5652	1.3479	0.9936	1.5609	-0.2234	0.2783	-0.0210	-0.5915	1.6200	-0.2919	-0.2228	0.2763	0.3279	-0.2046	0.9011	-0.1254	0.2870	1.0508	0.2993	-0.1635	-0.9875	0.2017	0.2541	0.1663	-0.1611	-0.2107	0.1725	-0.0402	-0.3317	0.1463	0.1647	0.1685	-0.0653	0.7831	0.6235	0.2224	0.7800	0.7653	-0.0539	0.7411	-0.2667	-0.8836	-0.3345	-0.6583	-0.7394	-1.0624	-0.0461	0.8554	0.4679	0.5247	1.1692	-1.3777	-0.1019	-0.5542	-0.4318	1.7469	-0.4801	0.9926	-0.6744	1.9584	-0.0897	-0.7237	-0.0546	-0.9058	-0.0634	-0.0127	0.6961	0.0312	0.5226	-0.1005	4.2478	0.0128	0.6826	-0.6189	-0.3926	-0.0854	-0.7346	0.7019	0.5689	-0.8644	-0.6708	-0.6337	-0.4668	-0.1400	-0.0394	-0.6087	-0.4680	0.4812	0.2749	-0.6228	-0.5072	0.7180	-0.8482	-0.3259	-0.2376	1.1884	-0.2453	-0.3969	-0.2988	-0.3605	-0.2800	-0.3325	0.4228	-1.2424	0.2402	0.7703	0.3606	0.2296	0.2280	0.3301	-0.3571	0.0794	-0.2570	-0.4608	-1.1010	-0.6196	0.4288	0.4929	0.0234	-0.2475	-0.4222	0.1373	1.0045	-0.0422	-0.6761	-0.0995	-1.2966	0.0803	0.6472	0.1124	-0.8127	-0.0233	-0.0320	-0.8099	-0.0393	-0.4126	-0.8104	-0.3539	0.2023	0.1145	-0.1963	-1.3851	0.7871	-0.4541	-0.0161
g__Hominimerdicola	0.5629	0.2733	0.1390	0.0938	-0.0080	0.1503	-0.2589	0.0272	0.0748	-0.3169	-0.0849	0.0006	0.1359	0.2768	-0.0992	-0.0774	0.4996	0.3054	-0.0672	-0.3069	-0.1624	-0.1498	-0.0206	0.0154	0.0177	0.3402	0.0211	-0.0117	0.1300	-0.2096	-0.3149	0.1080	0.2478	-0.1356	-0.1349	0.0821	-0.2640	-0.1201	-0.0628	-0.2329	-0.2044	0.2402	0.0111	-0.0589	-0.2502	-0.1402	-0.0917	0.1273	0.2928	0.2717	0.1690	0.0233	0.4227	-0.1255	-0.0315	-0.1359	0.1238	0.1379	-0.0943	0.3028	-0.0545	0.0855	-0.0196	-0.0373	0.0492	0.1572	-0.1525	-0.0904	-0.1895	-0.1282	0.1303	-0.0625	0.0128	3.7415	-0.1524	0.0507	0.3576	-0.2008	-0.1512	-0.0499	0.5829	-0.0490	0.0079	-0.0668	-0.3037	-0.0592	-0.1234	-0.1150	-0.0986	-0.0446	-0.0806	0.0803	-0.0568	0.2456	-0.0695	0.1781	-0.1078	-0.3453	-0.3567	0.0006	-0.0505	0.1092	0.1857	-0.0163	-0.1373	0.0276	0.3752	0.4326	0.1367	0.0509	-0.1564	-0.0152	-0.2756	0.0305	-0.1313	-0.1571	-0.1455	-0.1546	0.0399	-0.5382	-0.5730	-0.0567	-0.1134	-0.1507	0.5704	-0.0002	0.0420	0.1044	-0.1360	0.4825	0.2147	-0.0192	0.0452	-0.3832	0.1605	0.0365	-0.2571	-0.0601	-0.1270	0.2217	0.0360	0.0201	-0.2384	0.2687	0.0016	-0.1698	0.1610
g__Hominiventricola	1.0554	-0.3770	0.3115	0.8642	0.5407	0.9613	-0.0464	0.5211	-0.5002	-0.4644	0.7135	-0.3528	-0.4038	0.0228	0.1777	-0.2255	0.7885	-0.0535	-0.0777	1.2114	-0.6334	-0.3275	-1.0668	-0.1302	0.7465	0.1666	0.1502	0.0955	0.1080	0.1933	0.4038	0.4166	-0.2257	-0.3196	-0.4589	0.8030	0.7684	-0.5085	0.8199	0.9288	0.1540	0.5545	-0.7986	-0.2154	-0.1208	-0.4149	-0.5398	-0.6947	-0.0408	0.3945	0.7559	0.3171	0.5668	-1.3912	-0.0825	-0.3944	-0.8651	0.6154	-0.3631	0.7158	-0.4801	1.3585	-0.1605	-0.5374	-0.0391	-0.4186	0.2398	-0.0279	0.3731	-0.0355	1.0523	0.2771	0.6826	-0.1524	2.5641	-0.6262	-0.9435	0.1523	-0.2864	0.5713	0.4075	-0.6827	-0.4295	-0.4160	-0.4101	-0.3260	0.2330	-0.3364	-0.3181	0.3746	0.3699	-0.3172	-0.3050	0.5804	-0.4065	-0.5649	-0.2937	0.6819	0.0183	-0.2801	-0.0848	-0.4359	-0.3714	-0.3055	0.4459	-0.6343	-0.0922	0.2699	0.6310	0.3127	0.3096	0.5421	0.2278	0.1295	-0.0660	-0.2661	-0.6349	-0.4209	0.4235	0.5058	0.7471	-0.0820	-0.2993	0.1192	0.5998	0.2496	-0.4110	0.0126	-1.4206	0.0961	0.0081	-0.4711	-0.6646	-0.1022	-0.6684	-0.7155	0.4789	-0.5420	-1.1620	-0.3534	-0.2057	0.4294	0.1633	-0.6169	0.5239	-0.2143	0.5711
g__Hungatella	-0.5959	0.2999	-0.4122	-0.8386	-0.8073	-0.3576	0.0911	-0.4730	0.5251	0.1872	-1.2446	0.3609	0.3801	-0.2940	0.0676	0.5377	-0.9527	-0.1030	0.3654	-1.3203	-0.1362	0.4062	1.0243	-0.1728	-0.5470	-0.0508	-0.1632	-0.1325	-0.2301	-0.1276	-0.2165	-0.4478	-0.0438	0.2891	0.6354	-1.4054	-0.8126	0.5667	-1.2088	-1.3572	-0.0281	-0.3163	0.7441	0.4583	0.8685	0.4323	0.6053	0.6466	0.0003	-0.8575	-0.9612	-0.0481	-1.0953	1.9382	0.0720	0.4726	1.5700	-0.9445	0.4342	-0.5944	0.3241	-1.4337	0.1310	0.4014	0.0928	0.5414	-0.5579	0.1263	-0.5109	-0.0851	-0.7911	-0.1288	-0.6189	0.0507	-0.6262	2.9204	0.9524	-0.1683	0.3978	-0.5373	-0.2650	0.4984	0.3077	0.3295	0.1353	0.4766	-0.0045	0.3822	0.0351	-0.0578	-0.3328	0.3157	0.3787	-0.7903	0.3858	0.3565	0.2647	-0.7108	-0.1793	0.3905	0.2377	0.5357	0.3681	0.4466	-0.3726	0.6744	-0.1573	-0.8014	-0.9793	-0.4798	0.4985	-0.3408	-0.2099	-0.1349	0.0960	0.1656	0.6744	0.4929	-0.1326	-0.6286	-0.6786	0.1888	0.2772	-0.0091	-0.9075	-0.1499	0.4214	0.0161	1.9971	-0.0551	-0.4471	0.7618	0.4411	0.1634	0.6488	0.4342	0.1562	0.2086	1.7938	0.3263	-0.0286	-0.1940	-0.1046	1.1347	-0.3235	0.1394	-0.3234
g__Intestinibacter	-0.5984	0.3380	-0.5403	-0.7649	-0.9454	-0.4939	0.0912	-0.5659	0.6132	0.1032	-1.4326	0.4022	0.3155	-0.1499	-0.9103	0.3974	-0.5791	-0.0855	0.1432	-1.6917	0.8151	0.2577	0.8409	-0.1296	-0.7002	-0.0024	-0.1703	-0.1123	-0.1460	-0.1280	-0.4505	-0.4614	2.0224	0.2723	0.3408	-1.5947	-0.7820	0.9893	-1.2917	-1.4507	-0.3176	-0.5621	0.5915	0.5585	0.2383	0.4457	0.9098	1.2370	-0.0783	-0.2181	-1.3328	-0.5847	-0.7128	2.0464	0.1897	0.2095	1.1259	-0.3486	0.5590	-0.4782	0.3403	-1.4835	0.0699	0.4299	0.0242	0.8727	-1.3317	0.0946	-0.4976	-0.1326	-1.0865	-0.3272	-0.3926	0.3576	-0.9435	0.9524	5.7078	-0.1196	0.6284	-0.8959	0.2421	0.8598	0.3848	0.1880	0.1107	0.4359	-0.0761	0.3324	-0.0896	-0.3718	-0.4467	0.3298	0.2078	-0.9414	0.4308	0.4458	0.2152	-0.9858	-0.6691	0.1871	0.1313	0.4003	0.2799	0.3354	-0.7792	1.2412	-0.0872	-0.9554	-0.9673	-0.5653	-0.1397	-0.8187	-0.3635	0.0082	-0.1665	0.0405	0.4007	0.5840	-0.2692	-0.6058	-1.2050	0.0546	0.2835	0.0333	-0.2264	-0.0912	0.2171	0.0181	2.2599	0.0291	-0.3332	0.5084	1.3909	-0.1216	0.7950	0.7251	-0.4000	1.2802	2.2849	1.4751	0.0418	-0.3341	-0.3085	1.8726	-0.4006	0.0293	-0.2698
g__JAGTTR01	0.1235	-0.1155	0.1063	-0.1702	-0.0704	0.0248	0.0678	-0.1450	-0.1798	-0.0930	-0.1197	-0.0629	-0.0762	-0.2182	-0.1232	-0.0253	-0.0585	0.2471	-0.2946	0.2790	-0.1344	-0.0862	-0.1866	-0.1283	0.0041	0.0609	0.2033	0.1358	0.0289	0.1633	0.2171	0.2679	-0.0661	-0.1925	-0.2473	0.0717	0.2466	-0.2159	0.1414	0.1337	0.1083	-0.1478	-0.1948	0.0639	-0.1756	0.0699	0.0336	0.1160	0.0996	-0.0491	-0.0006	0.0842	-0.2488	-0.0342	0.0632	0.0004	-0.3794	-0.2378	-0.0295	0.1037	-0.0191	0.0932	0.0233	0.0206	0.0403	-0.0650	0.3150	-0.0781	0.2878	0.0033	0.4091	0.2169	-0.0854	-0.2008	0.1523	-0.1683	-0.1196	1.0504	0.0470	0.2615	-0.1926	0.0814	0.0039	-0.0056	-0.0219	-0.0818	0.1445	-0.0100	-0.0442	-0.1167	0.2203	-0.0195	-0.0531	0.1556	-0.0135	-0.1075	-0.0379	-0.0616	-0.0049	-0.0547	-0.0056	-0.1210	-0.0621	-0.0581	0.2503	0.0016	-0.0769	-0.0577	0.2272	0.3265	-0.1398	-0.1535	0.1927	0.1197	0.1326	0.0251	0.0365	-0.0143	-0.0587	-0.1611	0.3119	0.0576	-0.0696	0.0632	-0.0085	0.2129	-0.0376	0.0770	-0.2306	-0.0332	0.1185	-0.1094	-0.0335	0.0101	-0.3145	-0.0751	-0.1337	0.0107	-0.0462	-0.1318	-0.0772	0.1597	0.0668	-0.0096	0.0134	0.0626	0.1803
g__Klebsiella	-0.9057	-0.0811	-0.1757	-0.9676	-0.6979	-1.1459	0.1597	-0.4864	0.2485	0.3224	-1.3617	0.1829	-0.0301	-0.8268	-0.8259	0.1132	-0.9029	-0.0072	-0.1803	-0.6746	0.0995	0.1945	0.3011	-0.4823	-0.1565	0.0272	-0.1174	-0.0908	0.0035	0.2332	0.3807	-0.0108	0.0583	-0.3109	0.0813	-0.7299	-0.5601	-0.1004	-0.7051	-0.9105	0.1489	-0.8491	-0.0674	2.5033	0.3929	0.8299	1.1352	1.4474	0.0765	-0.4921	-0.5624	-0.4898	-1.1329	1.0287	0.0437	0.6115	0.2817	-1.0829	0.4201	-0.2745	0.5710	-0.8029	0.0995	0.7095	-0.0849	0.6350	-0.0328	-0.0894	-0.1923	-0.1284	-0.4256	0.0781	-0.7346	-0.1512	-0.2864	0.3978	0.6284	0.0470	4.4168	-0.0959	-0.6109	0.7043	0.4687	0.3219	0.6907	0.0928	-0.0225	0.4170	0.3618	-0.4093	-0.2278	0.7120	0.3160	-0.5144	0.6483	0.1885	0.2720	-0.8031	0.1348	0.1712	0.2714	0.2508	-0.0840	0.2548	-0.3744	1.2526	-0.2465	-0.5453	-0.5121	-0.3763	-0.2802	-0.3389	0.2208	0.0594	-0.0538	0.4615	0.6241	0.4215	0.0032	-0.6387	-0.1127	0.1569	0.3375	-0.0285	-0.6225	-0.0809	0.4618	0.0238	1.2447	-0.0621	-0.1176	-0.1541	0.9188	0.2372	0.0908	0.8172	-0.0982	0.1201	1.0088	0.1559	-0.0077	0.0094	0.1061	1.7714	-0.5139	0.6880	-0.0372
g__Lachnoclostridium_B	0.4719	0.0785	0.7094	0.6723	0.6344	0.1931	-0.0294	0.2482	-0.1414	-0.4864	0.8921	-0.2606	0.0054	0.1396	-0.0516	-0.1896	0.6368	0.1569	-0.4377	1.1188	0.0384	-0.2612	-0.5560	0.0794	0.1565	-0.0691	0.1372	0.2402	0.1605	0.1726	0.4412	0.4227	-0.3605	-0.2843	-0.6947	1.0266	0.8394	-0.7693	1.0373	0.6269	0.2468	0.3245	-0.5729	-0.2756	-0.3535	-0.3531	-0.4265	-0.6727	-0.1290	0.2397	0.6739	0.1657	0.5401	-1.4777	-0.0703	-0.2167	-0.5997	0.3927	-0.3195	0.3047	-0.4685	1.1596	0.0736	-0.4512	-0.0416	-0.8420	0.5791	-0.1276	0.6002	0.0920	0.7359	0.1629	0.7019	-0.0499	0.5713	-0.5373	-0.8959	0.2615	-0.0959	3.2253	0.0663	-0.4872	-0.3336	-0.3012	-0.2731	-0.3195	0.1827	-0.2959	-0.2305	0.1320	0.3732	-0.4244	-0.4453	0.7778	-0.3252	-0.3561	-0.0937	0.5780	-0.1886	-0.0938	-0.0777	-0.1149	-0.2916	-0.1681	0.4888	-0.6862	0.1409	0.4104	0.9270	0.4792	0.1514	0.4839	0.2484	0.1456	-0.0877	-0.1835	-0.3724	-0.3937	-0.0275	0.0604	0.7269	-0.0189	-0.3138	0.0094	0.5071	0.1854	-0.4114	-0.1186	-1.3283	0.0510	0.3538	-0.2408	-0.5417	0.0283	-0.5015	-0.5911	0.0401	-0.2485	-1.0215	-0.4381	-0.2832	0.3290	-0.0453	-0.9720	0.1146	-0.1837	0.2045
g__Lachnospira	1.0316	-0.2092	0.1307	1.1131	0.4449	0.3059	-0.2929	1.1732	-0.1332	0.0023	0.6940	-0.2172	-0.1511	0.8011	0.1956	-0.2226	1.1520	-0.0440	0.3687	0.2393	-0.0443	-0.3856	0.3505	0.5983	0.8437	0.1220	-0.0969	-0.2875	-0.0098	-0.1612	-0.1173	0.1578	0.9359	-0.1302	-0.2361	0.4094	0.2808	-0.0401	0.3098	0.4229	-0.3867	0.7678	-0.1570	-0.4231	0.0797	-0.6145	-0.5020	-0.9843	0.0267	0.7965	0.4810	0.0152	0.9142	-0.4984	-0.2257	-0.4641	-0.0787	1.2791	-0.4965	0.0379	-0.5364	0.2322	-0.2875	-0.7844	-0.2038	0.6662	-0.5884	-0.0136	0.0658	-0.4242	0.1387	-0.2030	0.5689	0.5829	0.4075	-0.2650	0.2421	-0.1926	-0.6109	0.0663	5.1127	-0.6738	-0.6805	-0.5067	-0.3969	-0.3389	-0.1053	-0.3704	-0.2149	0.2807	-0.2442	-0.1095	-0.3171	0.2847	-0.4054	-0.2558	-0.4346	0.4573	-0.2364	-0.2546	-0.2111	-0.3083	-0.2238	-0.3264	-0.0073	0.1215	0.2323	0.3894	0.2280	0.0529	0.3493	0.2024	-0.1572	-0.0837	-0.2690	-0.5373	-0.5119	-0.5693	-0.2048	0.8684	-0.5190	-0.1319	-0.2232	-0.2089	1.7647	-0.0554	-0.5393	-0.0576	-0.7517	-0.0017	-0.0641	-0.2997	-0.3729	-0.1404	-0.1971	-0.5883	0.6979	0.1340	-0.6842	0.2599	-0.3891	0.1045	0.0425	0.1601	0.0596	-0.3244	0.0687
g__Lacticaseibacillus	-0.8799	0.3895	-0.4036	-1.2882	-0.8731	-1.1001	0.1639	-0.5214	0.1654	0.3004	-1.8977	0.3320	0.1331	-0.8577	-0.4125	0.1744	-0.9961	0.0523	-0.9910	-1.1199	0.9130	0.2209	0.6653	-0.4121	-0.4343	0.0062	0.0225	0.0735	0.1370	-0.1208	-0.1531	-0.1455	0.1935	-0.0552	0.2826	-1.4962	-0.8397	0.3846	-1.0358	-1.0854	-0.0010	-0.8186	0.1477	0.7331	-0.2358	1.0514	1.1526	1.7449	0.1133	-0.6948	-1.0436	-0.4584	-1.3135	1.4293	0.1774	0.4400	0.2892	-1.5613	0.3988	-0.4591	0.7751	-1.4296	0.1275	0.9843	0.0353	0.9223	-0.1062	0.0798	-0.3870	-0.1636	-0.8738	0.1022	-0.8644	-0.0490	-0.6827	0.4984	0.8598	0.0814	0.7043	-0.4872	-0.6738	3.4285	1.0899	1.0991	0.6275	0.3545	0.1475	0.5522	0.3744	-0.5523	-0.3559	0.7028	0.8549	-0.6515	1.3464	0.4603	0.4172	-1.3728	-0.0784	0.3558	0.3026	0.3320	0.1483	0.1834	-0.4577	1.3710	-0.0193	-0.6404	-0.7535	-0.2279	-0.6326	-0.9728	-0.1966	0.0371	-0.0455	0.6824	1.5498	0.4783	-0.2661	-1.4792	-0.0398	0.2759	0.3953	-0.0240	-1.2178	-0.0786	0.9019	0.2007	1.4492	-0.0905	-0.2932	-0.0406	0.9606	-0.3378	0.2590	1.3013	-0.1864	0.4842	1.0974	0.4631	-0.0108	-0.1070	0.1346	1.5781	-0.4251	0.5729	-0.0347
g__Lactiplantibacillus	-0.5671	0.1098	-0.2741	-0.7033	-0.8098	-0.6151	0.1582	-0.5005	0.1040	0.3783	-1.0305	0.2288	0.0947	-0.4890	-0.3191	0.1180	-0.4954	0.0351	-0.3542	-0.6188	0.6518	0.1654	0.2695	-0.4063	-0.3789	0.1046	0.0295	0.1179	-0.0117	-0.1037	0.0718	-0.2072	-0.0423	-0.0847	0.1055	-0.9531	-0.5229	-0.1204	-0.6869	-0.6797	0.0970	-0.5170	0.1813	0.4151	-0.1064	0.7224	0.8142	1.3537	0.1659	-0.4999	-0.6411	-0.1801	-0.7694	0.8608	0.0657	0.2862	0.3178	-0.8746	0.3390	-0.3746	0.2813	-1.0024	0.1164	0.5286	0.0580	0.3745	-0.2172	0.0481	-0.2673	-0.0541	-0.5813	0.0723	-0.6708	0.0079	-0.4295	0.3077	0.3848	0.0039	0.4687	-0.3336	-0.6805	1.0899	2.4680	0.6952	0.5261	0.2674	0.0845	0.3900	0.2981	-0.3324	-0.2330	0.2982	0.5306	-0.3805	0.7583	0.2529	0.2960	-0.7980	0.0822	0.2491	0.1448	0.1314	0.0796	0.1909	-0.3249	0.6800	-0.1888	-0.3775	-0.4153	-0.2460	-0.3382	-0.2477	-0.0911	0.0311	0.3053	0.4449	1.0382	0.2500	0.0479	-0.6818	-0.2197	0.1733	0.2823	-0.0078	-0.8374	-0.0538	0.5076	0.1118	0.9368	0.0138	-0.1837	-0.0622	0.4268	-0.1572	0.2107	0.5452	-0.1654	0.1892	0.7919	0.2023	0.0440	-0.1265	0.0200	1.0222	-0.2995	0.2723	0.0316
g__Lactobacillus	-0.4909	0.2559	-0.2665	-0.4822	-0.6972	-0.6999	0.0810	-0.1283	0.1399	0.3947	-0.9991	0.2137	0.1621	-0.3373	-0.2758	0.1228	-0.6728	-0.0060	-0.7467	-0.7055	0.4198	0.1170	0.3891	-0.2363	-0.2595	-0.0512	0.0288	0.0252	0.1087	-0.0741	0.0340	-0.1575	-0.2311	-0.1350	0.1782	-0.7826	-0.5304	-0.0881	-0.4550	-0.5728	0.0056	-0.5468	-0.0387	0.3518	-0.0929	0.5575	0.6279	0.8758	0.1453	-0.5028	-0.5130	-0.3587	-0.7480	0.9379	0.1052	0.2851	0.1691	-1.0270	0.3019	-0.3614	0.4446	-0.9604	0.0486	0.5785	0.0201	0.6418	-0.0818	0.0269	-0.3728	-0.0842	-0.4595	0.0335	-0.6337	-0.0668	-0.4160	0.3295	0.1880	-0.0056	0.3219	-0.3012	-0.5067	1.0991	0.6952	2.4488	0.3345	0.2649	0.0481	0.4388	0.3320	-0.3370	-0.2579	0.2550	0.7671	-0.2628	1.1179	0.3031	0.2561	-1.0537	0.2821	0.2332	0.1864	0.2157	0.0945	0.1645	-0.3291	1.0015	-0.1210	-0.4259	-0.3348	-0.0510	-0.2470	-0.3642	-0.0760	0.0564	-0.0316	0.4289	0.8111	0.4036	-0.2245	-0.7833	-0.1793	0.0948	0.1779	0.0121	-0.7717	-0.0767	0.3934	0.2138	1.0578	-0.0944	-0.1777	-0.0431	0.6245	-0.1706	0.0743	0.8636	-0.0819	0.1926	0.6074	0.0766	-0.0008	-0.0477	0.1349	0.9633	-0.2858	0.1675	-0.1239
g__Lactococcus	-0.6627	0.1324	-0.2595	-0.6121	-0.5231	-0.6438	0.0698	-0.3958	0.2253	0.3291	-0.5897	0.2099	0.1225	-0.2567	-0.3630	0.1366	-0.5881	0.0003	-0.2421	-0.6084	0.4166	0.1635	0.3365	-0.2917	-0.2967	-0.0516	-0.0745	-0.0121	-0.0351	-0.0065	0.2312	-0.1652	0.0451	-0.0553	0.1425	-0.4329	-0.3879	-0.1216	-0.5831	-0.5205	0.0875	-0.5511	0.0432	0.7979	-0.1118	0.5045	0.6413	0.7816	0.0088	-0.3976	-0.5875	-0.3474	-0.7092	0.8245	0.0437	0.2435	0.0327	-0.5568	0.3047	-0.4420	0.5200	-0.9592	0.0747	0.5930	0.0266	0.3356	0.0733	-0.0635	-0.2285	0.0047	-0.5077	-0.0090	-0.4668	-0.3037	-0.4101	0.1353	0.1107	-0.0219	0.6907	-0.2731	-0.3969	0.6275	0.5261	0.3345	2.2704	0.1503	-0.0483	0.2661	0.5869	-0.2940	-0.1794	0.5230	0.4920	-0.2856	0.4401	0.3352	0.2195	-0.5511	0.0843	0.1349	0.0828	0.1747	0.0682	0.0684	-0.2884	0.5126	-0.1109	-0.4797	-0.2531	-0.1830	-0.4331	-0.3569	-0.1303	-0.0374	0.0885	0.2131	0.5467	0.2760	0.0664	-0.4627	-0.2716	0.1332	0.2142	-0.0851	-0.5177	-0.0721	0.5461	-0.0089	0.9115	-0.1401	-0.1771	-0.0312	0.3506	0.1303	0.1882	0.7225	-0.0813	0.1739	0.5573	0.1941	0.1330	-0.1285	0.1540	0.6463	-0.2629	0.8521	-0.0955
