#OTU ID	g__Acetatifactor	g__Acutalibacter	g__Adlercreutzia	g__Agathobacter	g__Agathobaculum	g__Alistipes	g__Alistipes_A	g__Alitiscatomonas	g__Allocoprobacillus	g__Amedibacterium	g__Anaerobutyricum	g__Anaerofustis	g__Anaeromassilibacillus	g__Anaerostipes	g__Anaerotignum	g__Anaerotruncus	g__Anthropogastromicrobium	g__Aristaeella	g__Bacteroides	g__Bariatricus	g__Bifidobacterium	g__Bittarella	g__Blautia	g__Blautia_A	g__Brotaphodocola	g__Butyribacter	g__CAG-170	g__CAG-177	g__CAG-217	g__CAG-488	g__Catenibacterium	g__Choladousia	g__Clostridium	g__Clostridium_A	g__Clostridium_AP	g__Collinsella	g__Coprococcus_A	g__Dialister	g__Dorea	g__Dorea_A	g__Dorea_D	g__Dysosmobacter	g__Eggerthella	g__Enterobacter	g__Enterocloster	g__Enterococcus	g__Enterococcus_A	g__Enterococcus_B	g__Eubacterium_F	g__Eubacterium_G	g__Eubacterium_I	g__Evtepia	g__Faecalibacterium	g__Faecalimonas	g__Faecousia	g__Finegoldia	g__Flavonifractor	g__Fusicatenibacter	g__Fusobacterium_A	g__Gallintestinimicrobium	g__Gemella	g__Gemmiger	g__Gordonibacter	g__Granulicatella	g__Guopingia	g__Haemophilus_D	g__Holdemanella	g__Holdemania	g__Hominenteromicrobium	g__Hominibacterium	g__Hominicoprocola	g__Hominifimenecus	g__Hominilimicola	g__Hominimerdicola	g__Hominiventricola	g__Hungatella	g__Intestinibacter	g__JAGTTR01	g__Klebsiella	g__Lachnoclostridium_B	g__Lachnospira	g__Lacticaseibacillus	g__Lactiplantibacillus	g__Lactobacillus	g__Lactococcus	g__Lactonifactor	g__Laedolimicola	g__Lancefieldella	g__Latilactobacillus	g__Lawsonibacter	g__Lentihominibacter	g__Leuconostoc	g__Ligilactobacillus	g__Limivivens	g__Limosilactobacillus	g__Longicatena	g__Massilioclostridium	g__Mediterraneibacter	g__Megamonas	g__Merdibacter	g__Merdimmobilis	g__Merdimonas	g__Merdivicinus	g__Muricomes	g__Murimonas	g__Nanosynbacter	g__Negativibacillus	g__Odoribacter	g__Oliverpabstia	g__Onthenecus	g__Otoolea	g__Parabacteroides	g__Paraprevotella	g__Pararoseburia	g__Parasutterella	g__Pauljensenia	g__Pediococcus	g__Peptostreptococcus	g__Phascolarctobacterium	g__Phocaeicola	g__Prevotella	g__Pseudobutyricicoccus	g__Pseudoflavonifractor_A	g__Pseudoscilispira	g__Roseburia	g__Roseburia_D	g__Rothia	g__Ruminiclostridium_E	g__Ruminococcus_B	g__Ruminococcus_C	g__Ruminococcus_E	g__Ruthenibacterium	g__Sarcina	g__Schaedlerella	g__Sellimonas	g__Streptococcus	g__Sutterella	g__Terrisporobacter	g__Thomasclavelia	g__Turicibacter	g__Tyzzerella	g__UBA3402	g__URXU01	g__Veillonella	g__Vescimonas	g__Weissella	g__Wujia
g__Hominicoprocola	2.0732	-0.3064	2.1358	0.9222	0.5275	2.4124	0.4924	-0.3078	-1.4678	-1.3014	0.5840	-1.2133	-0.6802	-0.4814	0.4411	0.1469	1.0540	1.1658	-0.6440	2.8882	-0.5762	-0.6323	-3.3499	-0.8656	0.7327	0.8423	1.7733	1.3072	0.5190	0.8901	0.4356	1.4600	-1.7454	-0.4337	-1.1417	-0.6833	2.4194	-1.8385	1.6959	1.6897	0.9405	0.6711	-2.1901	-0.8064	-1.2526	-0.7271	-1.1781	-1.0224	0.7537	0.5038	2.7910	1.8043	-0.3332	-3.5391	0.5827	-0.6771	-2.3305	0.2910	-1.2851	1.6634	-1.3079	2.0353	0.3073	-0.9970	0.4003	-1.5193	1.9887	-0.4971	2.0309	0.7690	7.2239	1.1517	1.0199	-0.1462	1.9141	-1.3782	-2.3563	1.5424	-1.1871	2.0314	-0.5920	-1.6060	-1.1840	-0.7078	-0.9104	-0.5535	0.7381	-0.8837	-0.2902	0.1258	2.2738	-0.9682	-0.5854	2.2249	-0.7877	-1.2186	-0.6758	0.5469	-0.9649	-0.7652	-0.0664	-0.5815	-0.2490	-0.5561	2.4382	-1.2123	0.5426	1.1263	1.3021	1.6941	0.1185	0.6131	1.1559	0.4438	0.1959	-0.4478	-1.3401	-0.7872	0.8805	0.3423	-0.0175	0.0125	-1.2742	0.8986	0.5905	1.1796	-0.9834	0.1689	-3.6448	0.1006	2.0316	0.2312	-1.1180	-1.1647	-2.3172	-1.3509	-0.2976	-1.7948	-2.6402	-1.0195	-0.3309	1.2939	-0.6167	-1.7282	2.6523	-0.4149	1.1284
g__Hominifimenecus	0.4112	-0.3203	0.3781	0.1900	0.0268	0.1691	-0.1407	-0.0057	-0.3207	-0.1212	-0.0264	-0.2306	-0.6189	-0.2097	-0.1592	0.0695	0.1955	0.3525	-0.2830	0.8046	-0.6159	-0.2376	-0.1980	-0.0957	0.5990	0.7359	0.1401	0.1472	0.2207	0.0901	0.8178	0.8785	-0.3384	-0.2053	-0.5507	-0.2504	0.6894	-0.6452	0.3530	0.4187	0.0879	-0.1941	-0.8558	-0.3340	0.0515	-0.3144	-0.1251	0.1654	0.4515	-0.2989	0.2316	0.4874	-0.1686	-0.1612	0.1633	-0.1178	-0.5774	-0.1236	-0.1983	0.1806	-0.3348	0.2255	-0.0779	-0.5626	-0.0293	-0.4245	0.2576	-0.2854	0.1872	0.1921	1.1517	2.6332	0.0690	0.1347	0.7738	-0.2034	-0.4202	0.5793	-0.2636	0.2373	-0.1293	-0.1770	-0.1330	-0.0893	-0.1635	-0.3687	0.3754	-0.0940	-0.0921	-0.1270	0.5511	-0.1176	-0.1325	0.6239	-0.0885	-0.2385	-0.0426	-0.0586	-0.2690	-0.0413	-0.1118	-0.3619	-0.0237	-0.3896	0.4636	-0.1803	-0.1485	0.1144	0.9377	0.4320	0.0665	0.1622	0.6157	0.3528	-0.2546	-0.0286	-0.2419	-0.2225	0.4400	0.0265	0.0498	-0.0597	-0.2989	0.2131	-0.0197	0.5397	-0.2442	0.2954	-0.9263	0.2422	0.5185	-0.2127	-0.3349	-0.3559	-0.8510	-0.4618	-0.5862	-0.5614	-0.5486	-0.5254	0.4377	0.4960	0.1788	-0.2434	0.2698	-0.0365	0.7733
g__Hominilimicola	0.7489	-1.1570	0.7557	0.0100	1.1692	2.3583	-0.0048	-0.2492	-0.0250	-0.9886	1.1166	-0.4308	-0.5924	0.0136	-0.4206	-0.1227	1.7184	0.3192	-0.1615	1.0590	0.3788	-0.0463	-1.4387	-0.3698	-0.2993	0.3222	-0.0925	-0.5121	0.4091	0.7879	-0.1464	-0.0776	0.7216	0.0936	-0.2591	0.5374	0.3783	-0.1139	0.5508	-0.0770	-0.0431	-0.0141	-1.2465	-0.4334	-0.5600	-0.2375	-0.6235	-0.1726	0.1029	0.4412	0.5617	0.8465	0.3006	-1.9372	-0.0047	-0.4389	-1.2341	1.7227	-0.5531	2.0235	-0.7159	2.6489	0.1772	-0.7415	-0.0241	-1.5244	-0.5446	0.1850	0.8570	-0.1127	1.0199	0.0690	5.8885	0.4397	1.3218	-0.8494	-0.4911	0.3293	0.0368	1.4804	-0.0553	-1.2233	-0.5654	-0.7748	-0.3544	-0.0268	0.1567	-0.3648	-0.0176	0.6647	0.6495	-0.5327	-0.5563	0.9197	-0.7252	-0.7943	-0.3008	1.0569	-0.2115	-0.6759	-0.6693	-0.4399	-0.5220	-0.2211	0.8021	-1.4520	-0.2970	0.7466	-0.3066	0.6588	-0.2517	-0.2134	-0.0386	0.3163	-0.4437	-0.4754	-1.0600	-0.7536	1.1447	0.6266	0.6622	-0.1147	-0.2472	0.6186	1.1040	-0.0455	-0.9292	0.3879	-1.3936	-0.2391	0.7840	0.2749	-0.5848	0.2115	0.1584	-1.1924	0.2358	-0.8553	-0.5433	-0.4437	-0.1653	0.7447	-0.4176	-1.7199	1.7772	-0.0394	-0.0000
g__Hominimerdicola	1.7454	0.4631	0.3518	0.4537	0.7700	-0.2127	-1.0015	0.7457	-0.8127	-0.3457	-0.5782	-0.1476	0.0758	0.6414	-1.0269	-0.3119	1.0760	0.8049	-0.1071	-0.0557	-0.2665	-0.9274	-0.3886	-0.2367	0.8376	1.3260	0.1443	-0.1334	-0.0410	-0.2399	-0.9888	0.9394	1.3342	-0.1290	-0.2789	0.1201	-0.6640	0.3146	-0.0672	0.5044	-0.1887	0.4838	-0.4576	-0.0820	-0.6153	-0.4975	-0.7035	-0.1226	1.2129	0.6861	0.4734	-0.3513	0.1224	-0.7930	-0.3687	0.1266	-0.4998	0.5306	-0.4262	1.7926	-0.3074	0.4750	-0.1117	-0.2407	0.1863	0.7345	0.1081	-0.5453	-1.1402	-0.0653	-0.1462	0.1347	0.4397	7.7183	-0.1255	-0.7372	0.3518	-0.5454	-0.2070	-0.3738	0.9663	-0.1792	-0.1652	-0.4376	-0.9627	-0.3359	-0.2174	-0.3339	-0.4291	-0.2436	0.1395	0.8261	-0.6434	0.6068	-0.3174	-0.1780	-0.1723	-1.5469	0.4898	-0.1662	-0.0989	0.4604	0.0042	-0.4568	-0.3859	-0.0613	0.5240	1.6452	-0.4038	0.5261	-0.4192	-0.7913	-0.4136	1.2185	-0.0998	-0.2120	-0.4011	-0.2994	-0.2723	-0.5527	-0.5681	0.0178	-0.3320	-0.3303	1.2279	0.6254	-0.1409	0.4214	-0.5133	0.6137	0.5309	-1.0242	-0.3715	-0.5616	0.6858	0.0611	0.0192	-0.1298	-0.9562	0.4232	0.8544	0.4442	-0.1158	0.5604	-0.4427	-0.7870	1.0485
g__Hominiventricola	1.3522	-0.4573	0.4854	0.7115	0.2386	2.0133	0.0032	0.7125	-0.4969	-0.5580	0.4916	-0.5637	-0.1950	-0.5189	0.1378	-0.0304	0.3617	0.0625	-0.1165	1.8603	-0.4862	-0.7427	-1.4659	-0.3532	0.8382	0.7756	0.5666	0.0650	-0.1938	0.3034	1.1356	0.6642	-1.0798	-0.4691	-0.4329	0.3151	1.1689	-1.6740	0.6896	0.0170	0.1040	1.0570	-1.0296	-0.2197	0.5247	-0.3117	-0.5876	-0.2039	0.4445	0.0873	0.3171	1.2497	-0.1139	-1.9500	0.1077	-0.4956	-0.8839	-0.2588	-0.6037	1.3480	-0.7460	1.5309	0.0829	-0.9397	0.2171	-1.2735	0.6380	-0.0484	0.9689	-0.3264	1.9141	0.7738	1.3218	-0.1255	5.0071	-0.7169	-1.1672	0.7515	-0.2006	0.9998	0.1716	-1.1718	-0.6780	-0.7242	-0.5342	-0.3454	0.2272	-0.4368	-0.6809	1.0360	1.0292	-0.6098	-0.3328	0.6503	-0.6627	-1.0096	-0.2666	0.5100	-0.2179	-0.1771	-0.1662	-0.4615	-0.5208	-0.1646	0.7390	-1.3494	0.1599	-0.6682	-0.2655	0.0597	0.6595	0.8808	0.4783	0.3782	0.5121	-0.1647	-0.8070	-0.5363	1.6615	1.0604	-0.1626	0.2062	-0.3829	0.7267	0.6010	0.5464	-0.8090	0.2316	-2.1727	-0.1218	0.7960	-0.2067	-0.6897	-0.2716	-0.8088	-1.1134	0.6703	-1.2505	-1.4738	-0.8123	-0.6484	0.6155	0.2386	-1.2648	1.7491	-0.2360	1.2785
g__Hungatella	-0.2090	0.3069	-0.7688	-0.0495	-0.4040	-0.5381	-0.0953	-0.0182	1.1471	0.4917	-0.5013	0.7674	0.6036	0.0113	0.2864	0.1103	-0.4428	-0.4608	0.8441	-2.2358	-0.1291	0.6025	1.2836	0.2712	-0.8307	-0.4884	-0.5111	-0.5615	0.0895	-0.5028	-0.1896	-0.6398	-0.3069	0.4091	1.2486	-1.3627	-1.0913	0.6415	-0.9281	-1.2181	-0.0648	-0.0876	1.3685	-0.0031	1.0854	0.1793	0.4181	-0.2530	-0.2555	-1.0325	-0.8924	-0.0180	0.1728	2.1733	-0.2423	0.1192	1.8772	-0.6416	0.4240	-1.0330	0.4555	-1.2907	0.2692	0.1990	-0.2441	0.6187	-1.2434	0.2295	-0.7645	-0.2658	-1.3782	-0.2034	-0.8494	-0.7372	-0.7169	4.0760	0.5441	-0.6466	0.2199	-0.7507	-0.0964	0.4510	0.5205	0.4584	0.2060	0.6287	-0.1977	0.4953	-0.1113	-0.2100	-0.8863	0.1504	0.7956	-1.0820	0.3349	0.7402	0.1689	0.1666	0.1741	0.6911	0.1173	0.1330	0.1408	0.6764	-0.5918	0.8471	-0.4087	-1.1634	-1.3242	-0.8104	0.5009	0.1572	-0.1478	-0.2835	0.8721	0.2134	1.0502	0.2980	-0.5501	-0.7807	0.1934	0.2017	0.4828	-0.4845	-0.3107	-0.5045	0.3814	-0.3081	2.6428	-0.0763	-0.7564	0.7750	0.6414	0.5369	1.1886	0.2574	-0.4412	0.1471	1.9692	0.0922	0.0940	-0.2347	0.0800	1.2441	-0.8462	0.2055	-0.4287
g__Intestinibacter	-0.7230	0.8858	-1.2110	-0.6678	-0.4527	-1.4315	0.0182	-0.6223	0.9060	0.3867	-1.2404	0.7813	-0.0325	0.0924	-1.2635	0.2136	-0.6173	-0.2959	0.4305	-2.2465	0.3101	0.3095	2.2389	0.2194	-0.4465	-0.2184	-0.6231	-0.1753	0.3464	-0.2799	0.0622	-1.2331	2.5638	0.0364	0.1419	-1.7592	-1.1969	3.0035	-1.6039	-1.3546	-0.8850	-1.2772	1.1341	0.4858	1.0984	0.3597	1.0589	1.6389	-0.2151	-0.1262	-1.3290	-2.2005	0.6179	3.2449	0.2230	0.7244	1.5283	-0.6160	1.0120	-0.0891	0.8372	-1.4518	-0.0974	0.5681	-0.1227	1.3522	-2.3698	0.0055	-1.5110	-0.6646	-2.3563	-0.4202	-0.4911	0.3518	-1.1672	0.5441	7.1369	-0.2605	1.1570	-1.7283	0.1873	1.4206	0.4802	0.1576	0.1027	0.3758	-0.2494	0.2542	-0.2021	-0.9418	-1.5319	0.7316	0.2728	-1.4503	0.3747	0.6686	0.0851	-0.4070	-0.6123	-0.0357	-0.0020	0.3565	0.0058	0.1744	-1.6813	1.4062	-0.4661	-0.7467	-1.3193	-0.7392	-0.4587	-1.0037	-0.7315	0.4972	-0.1701	-0.1580	-0.0297	1.1287	-0.5677	0.4690	-0.4847	-0.1303	0.4611	-0.4730	-0.3177	-0.0319	0.3630	0.1944	2.8465	0.7901	-0.2637	0.4889	0.8680	0.1975	1.3433	0.7207	-0.4155	2.2159	2.4694	2.1501	0.2444	-0.5616	-0.7078	2.0089	-1.2761	-0.0527	-0.3909
g__JAGTTR01	0.5560	-0.0026	0.6875	-0.0005	0.2299	0.6233	0.1768	-0.3710	-0.5357	-0.3940	0.1579	-0.4772	-0.3799	-0.2012	0.1163	0.0612	0.0198	0.8482	-0.3630	1.0714	-0.3956	-0.3806	-0.7379	-0.2005	0.4237	0.3376	0.6124	0.5273	-0.1907	0.7919	0.3826	0.6311	-0.3872	-0.1659	-0.8688	0.3640	0.9098	-0.4789	0.4104	0.4665	-0.1083	0.0978	-0.7059	-0.1597	-0.3033	-0.2003	-0.4163	-0.3143	0.3430	-0.1131	0.4590	0.4108	-0.3182	-0.9994	0.2314	-0.3121	-1.1441	-0.0709	-0.4130	0.4036	-0.2669	0.4839	0.1885	-0.5046	0.2502	-0.4729	0.7633	-0.1740	0.8527	0.2405	1.5424	0.5793	0.3293	-0.5454	0.7515	-0.6466	-0.2605	2.6258	-0.2853	0.7730	-0.1572	-0.3064	-0.4310	-0.3898	-0.3419	-0.3699	0.2903	-0.3077	-0.4545	-0.1044	0.6733	-0.4262	-0.4122	0.7727	-0.4418	-0.3041	-0.2641	0.2743	-0.4659	-0.2374	-0.0239	-0.3685	0.1219	-0.3370	0.8119	-0.4452	0.3220	0.0882	0.9592	0.7580	0.0876	0.0468	0.3369	0.2702	-0.1876	-0.2531	-0.6021	-0.3709	0.1595	0.2225	-0.0643	0.1740	-0.4003	0.3197	0.3504	0.5762	-0.4871	0.3418	-1.1631	0.3262	1.0406	0.1817	-0.5014	-0.4375	-0.9577	-0.6520	-0.2295	-0.0168	-0.6051	-0.2668	-0.2096	0.5320	-0.2156	-0.8892	0.6657	-0.1614	0.4886
g__Klebsiella	-1.0357	-0.3301	-0.1171	-0.5278	-0.2355	-1.4223	0.1168	-0.2861	0.2021	-0.1679	-0.5753	0.3449	-0.1582	0.1639	-1.5021	-0.1483	-0.4664	-0.6089	-0.1856	-0.0883	1.0651	0.1042	0.4255	0.3426	0.2226	-0.1003	-0.5213	-0.9123	0.3005	0.2165	0.3863	-0.4187	0.4798	-0.5112	0.0751	-0.3186	-0.6147	0.2208	0.0570	-0.7778	0.5148	-0.5695	0.1461	1.7806	0.6026	0.7655	0.7922	1.4807	-0.1315	0.0517	-0.3680	-0.9094	0.5982	1.0015	-0.3800	0.5658	0.8490	-0.9697	0.4197	-0.2320	-0.0726	-0.2178	0.0126	-0.0144	-0.5714	0.7513	-0.1195	-0.3184	-0.2588	-0.5403	-1.1871	-0.2636	0.0368	-0.2070	-0.2006	0.2199	1.1570	-0.2853	5.3214	0.2633	-0.0236	0.8038	0.2812	0.1496	0.6519	0.3305	-0.2241	0.1056	-0.1965	-0.1344	-0.5190	0.3632	0.0731	-1.0242	0.2167	0.1489	0.0371	-0.1178	0.1325	0.1921	0.0245	0.1735	-0.6210	0.2775	-1.1129	0.6165	-0.4009	-0.7606	-0.2623	-0.8194	-0.0936	-0.7051	-0.1158	-0.1822	-0.3843	0.8858	0.3211	0.3137	0.0003	0.3081	0.6664	0.0038	0.3170	0.0223	-0.2236	-0.3937	0.4666	-0.3095	1.7852	-0.5010	-0.8487	-0.0714	0.2803	1.2730	0.3796	0.4395	0.2886	0.7603	0.7802	0.8736	-0.4201	-0.5644	-0.0825	0.7784	-0.8227	-0.1563	-0.4484
g__Lachnoclostridium_B	0.5592	0.4220	2.3560	1.4890	1.3099	0.6541	-0.0179	-0.4003	-0.1410	-1.0593	1.3543	-0.8264	0.7445	-0.4725	0.1251	0.0060	0.4990	0.2215	-1.1408	2.1171	0.7921	-0.3950	-1.3048	-0.1547	-0.4402	-0.3373	0.4667	0.7160	0.3250	0.4495	1.3302	1.0215	-1.4157	-0.4725	-1.6121	0.8352	1.7980	-2.2762	1.5810	0.1710	0.6035	0.3478	-1.4380	-0.2541	-0.9766	-0.2915	-0.5604	-1.1897	0.0475	0.2382	1.0911	0.6312	-0.2439	-2.6934	0.1610	-0.3415	-1.2261	-0.4138	-0.6407	0.1766	-0.8763	1.9885	0.6052	-0.7790	0.2660	-2.2356	1.1154	-0.0826	1.7864	0.6855	2.0314	0.2373	1.4804	-0.3738	0.9998	-0.7507	-1.7283	0.7730	0.2633	6.2794	-0.5401	-0.6887	-0.7807	-0.1974	-0.1234	-0.2902	0.3217	-0.2251	-0.0314	0.2560	1.6989	-0.6358	-0.9539	2.1250	-0.2816	-1.0852	-0.3176	-0.2234	-0.6966	0.2482	0.3064	0.0168	-0.2703	-0.4345	1.2814	-1.3623	0.1176	-0.4627	1.9778	1.0632	-0.0250	0.8009	0.0434	0.3717	-1.0748	0.0469	-0.2253	-0.6846	0.4252	0.3902	1.0688	0.0929	-0.7470	0.5724	0.2124	0.5976	-0.7181	-0.2925	-2.5279	0.0645	0.8539	-0.1321	-0.8050	-0.5484	-1.1613	-1.0478	0.8413	-0.3754	-1.5073	-0.7697	-1.1901	0.6786	-0.0495	-1.8312	1.0233	0.1450	0.1781
g__Lachnospira	0.9859	-0.5636	-0.5100	0.3929	-0.0723	-0.7416	-0.1091	2.1920	-1.1755	0.2425	-0.3661	-0.2604	-0.1279	0.3413	0.5072	-0.4934	0.7564	0.1993	0.7916	-0.6696	0.0366	-0.9671	0.8118	0.0675	0.8535	0.4386	0.0692	-0.7732	0.3134	-0.1974	0.1761	0.3321	0.8492	-0.3569	-0.0957	-0.1003	-0.5004	0.8474	-0.5959	-0.0682	-0.9330	1.0604	-0.3218	0.1153	0.7499	-0.3858	-0.1859	-0.6248	0.2360	0.2302	-0.1763	-0.4775	0.5208	0.2047	-0.4598	-0.1001	0.4694	1.0872	-0.1758	0.2735	0.1880	-0.8863	-0.4140	0.0390	-0.5619	1.0500	-1.1231	0.2772	-0.5419	-1.4541	-0.5920	-0.1293	-0.0553	0.9663	0.1716	-0.0964	0.1873	-0.1572	-0.0236	-0.5401	4.6711	0.3255	-0.0775	0.2601	-0.2051	-0.4479	0.0556	-0.2321	0.1187	0.6176	-1.3171	0.0930	-0.3289	-0.2314	0.0927	0.0927	-0.2505	0.1971	0.1216	-0.1916	0.3061	-0.2430	-0.6907	-0.6117	-0.8926	0.6585	0.9134	-0.0874	-0.9564	0.1051	0.6295	0.1674	-0.7036	0.0843	0.1571	-0.5889	0.2538	-0.4940	-0.8688	0.5156	-0.7863	0.4275	0.1254	-0.1190	1.8110	-0.1744	-0.1777	0.1267	-0.1969	0.1322	-0.6377	-0.7833	0.2015	-0.3165	0.4189	0.2602	1.3884	-0.1500	-0.2444	-0.0741	-0.6362	0.3113	0.2935	1.0544	-0.1011	0.1726	0.5041
g__Lacticaseibacillus	-0.9938	0.4568	-0.8132	-0.2608	-0.5401	-1.3995	-0.0038	0.3218	-0.0406	0.7899	-1.8110	0.3223	0.1366	-0.1735	-0.3178	-0.1858	-0.6999	-0.2795	0.0112	-1.7889	0.8752	0.1641	2.0330	0.5882	0.1230	-0.3046	-0.2597	-0.2703	0.5012	-0.8389	-0.6573	-0.3991	0.7597	0.2680	0.2169	-1.0833	-1.4004	1.1948	-1.1897	-1.0495	-0.1016	-0.3742	0.9217	0.1033	0.6631	0.0353	0.9549	1.0301	-0.2091	-0.2747	-1.2904	-0.7181	0.2828	2.7081	-0.1547	0.2125	1.2673	-1.4000	0.4242	-0.9279	0.5310	-1.8214	-0.0033	0.4786	-0.2709	1.7671	-0.8515	0.0566	-0.7401	-0.7387	-1.6060	-0.1770	-1.2233	-0.1792	-1.1718	0.4510	1.4206	-0.3064	0.8038	-0.6887	0.3255	4.4830	1.2845	1.0017	0.6684	0.2883	-0.1275	0.1878	-0.0405	-0.6034	-0.8615	0.6541	0.6520	-0.6956	1.4699	0.5787	0.1459	-1.1240	-0.1217	0.4795	0.5599	0.3803	-0.0092	0.0307	-1.1257	1.2918	0.0682	-0.3849	-0.6961	-0.4173	-0.5951	-0.7681	-0.6689	-0.1352	-0.3110	0.2520	1.4231	0.5545	-0.9167	-0.4695	-0.2442	0.1436	0.2602	-0.1995	-1.2346	-0.5254	1.0591	0.3104	2.5883	-0.1251	-0.4969	-0.4360	0.5335	-0.2601	0.6886	1.0408	-0.1358	0.7690	1.8583	1.0889	-0.1774	-0.5298	0.0476	2.2037	-1.2493	-0.0335	-0.3731
g__Lactiplantibacillus	-0.6597	-0.1525	-0.8440	-0.1090	-0.3634	-0.7760	0.0084	-0.1403	-0.3080	0.3301	-0.5161	0.2369	-0.0760	-0.2150	-0.4170	-0.2240	-0.2848	-0.3225	0.0153	-0.5424	0.4331	0.2091	0.7770	0.0621	-0.3931	0.3249	-0.1980	-0.1930	-0.2711	-0.3568	0.4943	-0.5317	0.4874	0.1129	0.2822	-0.2536	-0.7514	-0.0667	-0.3119	0.1630	0.0284	-0.4415	0.6209	0.2166	0.1544	0.2725	0.5532	0.9459	0.0606	-0.5580	-0.8858	0.0452	0.4645	1.2591	-0.2155	0.2682	0.6633	-0.5536	0.4216	-0.7361	0.1220	-1.1425	-0.1516	0.2170	-0.1445	1.1547	-0.1600	0.1507	-0.5196	-0.3378	-1.1840	-0.1330	-0.5654	-0.1652	-0.6780	0.5205	0.4802	-0.4310	0.2812	-0.7807	-0.0775	1.2845	3.9447	0.5419	0.8758	0.4288	0.1339	0.2194	0.2766	-0.6537	-0.6230	0.1524	0.6664	-0.1910	0.7659	0.3312	0.1031	-0.4506	0.1587	0.3993	0.0390	0.0091	0.0177	-0.1264	-0.8306	0.9139	-0.4435	0.0850	-0.1341	-0.7242	-0.2702	-0.0750	-0.3339	-0.2778	0.6204	0.3916	0.5075	0.2634	-0.0468	-0.3365	0.0968	-0.0844	0.1835	-0.1181	-0.9404	-0.4853	0.6763	0.1615	1.4793	-0.0365	-0.6511	-0.1717	0.4589	-0.0005	0.1614	0.5937	-0.5348	0.4047	1.0799	0.4137	0.1273	-0.5938	-0.0475	1.3804	-0.6923	0.1049	0.2656
g__Lactobacillus	-0.2930	0.2509	-0.8883	0.0142	-0.4839	-0.9425	0.0296	0.3183	0.5113	0.7181	-0.3045	0.3493	0.2960	-0.1574	0.1361	-0.0041	-0.8196	-0.4866	-0.3718	-1.1787	0.3527	0.1277	1.2778	0.3695	-0.3203	-0.4429	-0.2947	-0.1459	0.1706	-0.2182	-0.1856	-0.1953	-0.0213	-0.0084	0.2602	-0.6721	-0.6426	-0.0331	-0.2837	-0.5455	0.0362	0.0394	0.7056	-0.2725	0.3398	0.3175	0.7217	0.5927	-0.2971	-0.6072	-0.4881	-0.5586	0.3037	1.3567	-0.1058	0.2186	1.0321	-0.6761	0.3606	-0.9472	0.2597	-1.2745	-0.2359	0.1678	-0.1322	0.5816	-0.1581	0.2624	-0.4916	-0.1064	-0.7078	-0.0893	-0.7748	-0.4376	-0.7242	0.4584	0.1576	-0.3898	0.1496	-0.1974	0.2601	1.0017	0.5419	3.1230	0.3434	0.1843	-0.1610	0.1721	0.2857	0.1215	-0.4043	0.1995	0.6578	-0.0230	0.9378	0.3501	0.1274	-0.8192	-0.0523	0.3583	0.2840	0.2579	0.0181	0.0388	-0.4390	0.8068	-0.0384	-0.0900	-0.2139	-0.2703	-0.2480	-0.1228	-0.2496	-0.2266	0.0927	0.5648	1.3002	0.3471	-0.4519	-0.6950	-0.0206	-0.1726	0.0371	-0.1304	-0.8108	-0.2908	0.1863	0.1018	1.4984	-0.0610	-0.6076	-0.1731	0.2789	-0.0604	0.2414	0.6126	-0.2027	0.2276	0.9896	0.0893	-0.0515	-0.2035	0.1053	1.0578	-0.6410	0.1193	-0.4051
g__Lactococcus	-1.2495	-0.3607	-0.5844	-0.4189	0.0641	-0.4191	0.0414	-0.0848	0.0982	0.4494	0.2718	0.3942	-0.2861	0.0978	-0.3305	0.1658	-0.5791	-0.0888	-0.3873	-0.3122	-0.0797	0.3791	0.6414	0.2781	-0.3267	-0.2960	-0.4728	-0.2455	-0.1833	0.0591	0.8113	-0.3013	0.5141	0.2107	0.1971	-0.2885	-0.1518	-0.4181	0.2412	-0.1254	0.2432	-0.7417	-0.2224	0.5603	-0.0575	0.1618	0.6283	0.4177	-0.3256	-0.4120	-0.4117	-0.6816	-0.2902	1.0539	-0.2225	0.1168	0.1220	-0.1961	0.5323	-0.7886	0.2974	-0.8812	-0.4310	0.4225	-0.3939	0.5298	0.5580	-0.2352	-0.2452	-0.3585	-0.9104	-0.1635	-0.3544	-0.9627	-0.5342	0.2060	0.1027	-0.3419	0.6519	-0.1234	-0.2051	0.6684	0.8758	0.3434	4.4887	0.0017	-0.1921	0.2968	0.7167	-0.1710	-0.3940	0.3464	0.8712	0.3160	0.7027	0.4875	-0.0203	0.1541	-0.0461	0.1221	-0.0494	-0.1937	-0.2816	-0.1501	-0.0466	0.3464	-0.7069	-0.5313	0.8196	-0.1992	-0.3867	0.1172	-0.0955	-0.3808	-0.8521	0.1681	0.2754	0.2341	0.3212	0.2963	-0.2342	-0.1724	0.2257	-0.0559	-0.4930	-0.6754	0.8251	-0.0826	1.3128	-0.4297	-0.8313	-0.3349	0.0329	0.9320	-0.1782	0.5969	0.2121	0.2356	0.5279	0.1976	0.4268	-0.4470	0.2099	0.7626	-0.4150	1.5920	-0.1153
